Time,Pitch (x),Yaw (y),Roll (z)
26.139648, 4.436283, 10.420612, -3.0822875
26.186523, 4.450974, 10.4393835, -3.0920813
26.233398, 4.442817, 10.468748, -3.0790303
26.279297, 4.435485, 10.459786, -3.0953238
26.326172, 4.4379306, 10.485874, -3.1042914
26.37207, 4.4587994, 10.5099535, -3.0890412
26.418945, 4.4629364, 10.504161, -3.090696
26.46582, 4.4613075, 10.509861, -3.0727806
26.511719, 4.4596777, 10.497639, -3.070336
26.55957, 4.4930954, 10.52046, -3.0768566
26.605469, 4.489839, 10.536741, -3.066274
26.651367, 4.488209, 10.534295, -3.0736113
26.699219, 4.5061517, 10.539188, -3.074427
26.745117, 4.501261, 10.542449, -3.0785022
26.791992, 4.502075, 10.563612, -3.0573387
26.83789, 4.500446, 10.560353, -3.0410473
26.884766, 4.51416, 10.578101, -3.0345936
26.93164, 4.5190997, 10.601975, -3.0321238
26.97754, 4.5231643, 10.632053, -3.0345626
27.023438, 4.5320644, 10.647427, -3.0151439
27.07129, 4.5337095, 10.668815, -3.0102081
27.117188, 4.5481505, 10.693685, -3.024649
27.164063, 4.545666, 10.690372, -3.0312736
27.210938, 4.572527, 10.693628, -3.045925
27.257813, 4.5749726, 10.707488, -3.0524468
27.30371, 4.5823007, 10.730287, -3.04919
27.34961, 4.5880094, 10.738441, -3.041035
27.39746, 4.579048, 10.755549, -3.0296297
27.44336, 4.5782332, 10.77348, -3.0206645
27.490234, 4.5912743, 10.793042, -3.028
27.53711, 4.596162, 10.813407, -3.0206687
27.583008, 4.6034875, 10.82643, -3.0222967
27.628906, 4.5922146, 10.858638, -3.0206864
27.675781, 4.588091, 10.870184, -3.0462523
27.723633, 4.5750437, 10.904433, -3.038913
27.769531, 4.5962276, 10.925617, -3.0315802
27.81543, 4.605998, 10.938644, -3.042979
27.861328, 4.628464, 10.960308, -3.031746
27.90918, 4.6375675, 10.981825, -3.0433319
27.956055, 4.626976, 10.998119, -3.0359993
28.001953, 4.6343102, 11.011973, -3.0115516
28.048828, 4.6214433, 11.02484, -3.01316
28.095703, 4.6428995, 11.019889, -3.0156357
28.141602, 4.6597624, 11.047994, -3.0220597
28.1875, 4.6524434, 11.050433, -3.022873
28.235352, 4.6557527, 11.0578785, -3.0278366
28.28125, 4.6500497, 11.064396, -3.0457606
28.328125, 4.6598287, 11.083139, -3.029462
28.374023, 4.664653, 11.096808, -3.0399146
28.421875, 4.671272, 11.1026, -3.0415695
28.467773, 4.6826696, 11.118069, -3.0342424
28.514648, 4.6973443, 11.134374, -3.02609
28.561523, 4.695716, 11.1718235, -3.0236475
28.607422, 4.705493, 11.169379, -3.0097966
28.65332, 4.710307, 11.187031, -3.0089943
28.700195, 4.717754, 11.201097, -3.0147862
28.748047, 4.7202005, 11.224749, -3.017233
28.793945, 4.7291665, 11.241051, -3.0139725
28.839844, 4.7299805, 11.247563, -3.0042033
28.885742, 4.7363954, 11.263601, -2.98576
28.933594, 4.7537727, 11.281806, -2.99569
28.979492, 4.759467, 11.300515, -2.9834883
29.026367, 4.758651, 11.325002, -2.9826722
29.073242, 4.7839236, 11.337231, -2.99164
29.11914, 4.776694, 11.360527, -2.9980667
29.166016, 4.782476, 11.353093, -2.9790688
29.21289, 4.7873645, 11.338427, -2.9619584
29.259766, 4.785734, 11.365327, -2.9644039
29.305664, 4.7873626, 11.357999, -2.9448621
29.35254, 4.8004017, 11.381633, -2.948937
29.398438, 4.8150806, 11.397943, -2.9203944
29.44629, 4.831347, 11.403636, -2.9171412
29.492188, 4.8354154, 11.410146, -2.9277194
29.538086, 4.843574, 11.448492, -2.901611
29.585938, 4.8452053, 11.460725, -2.89998
29.631836, 4.8492527, 11.471248, -2.9194071
29.680664, 4.8597045, 11.487796, -2.9098265
29.729492, 4.8479257, 11.49705, -2.9115093
29.77539, 4.860103, 11.514911, -2.923687
29.822266, 4.8543997, 11.551575, -2.9253166
29.86914, 4.8673377, 11.559661, -2.9447238
29.916016, 4.869826, 11.567955, -2.9206715
29.961914, 4.8706274, 11.58719, -2.9094512
30.007813, 4.874698, 11.609985, -2.908637
30.055664, 4.879587, 11.618134, -2.900489
30.101563, 4.8869567, 11.614859, -2.9045832
30.148438, 4.9040403, 11.628688, -2.9029562
30.194336, 4.9072976, 11.659633, -2.8842268
30.242188, 4.9188356, 11.679412, -2.873513
30.288086, 4.9424715, 11.683487, -2.8800333
30.33496, 4.9547167, 11.713692, -2.8808496
30.38086, 4.950704, 11.707272, -2.8688114
30.427734, 4.9482255, 11.745276, -2.8489828
30.47461, 4.9596257, 11.77622, -2.8701549
30.520508, 4.979231, 11.773769, -2.8726056
30.56836, 4.993858, 11.779458, -2.8766687
30.614258, 4.984081, 11.781902, -2.8782983
30.660156, 5.0114555, 11.782707, -2.8831291
30.708008, 5.027127, 11.801678, -2.8905525
30.753906, 5.0263114, 11.81146, -2.8913677
30.800781, 5.01735, 11.826938, -2.8938117
30.84668, 5.02631, 11.844043, -2.8881102
30.893555, 5.0230937, 11.856105, -2.8607705
30.94043, 5.034586, 11.858567, -2.8689795
30.986328, 5.0509896, 11.894655, -2.8640585
31.033203, 5.044475, 11.925598, -2.8730156
31.080078, 5.04692, 11.94923, -2.8811648
31.125977, 5.047724, 11.960487, -2.8924215
31.172852, 5.0493746, 11.948933, -2.8841684
31.219727, 5.0664845, 11.949747, -2.8947604
31.266602, 5.0901203, 11.983978, -2.914321
31.3125, 5.0868616, 11.989681, -2.9224675
31.359375, 5.0958385, 12.015797, -2.9281802
31.40625, 5.0885158, 12.018238, -2.9151616
31.452148, 5.0982924, 12.032088, -2.8947937
31.499023, 5.101553, 12.059805, -2.913543
31.544922, 5.106451, 12.066336, -2.9127266
31.592773, 5.12027, 12.0850315, -2.9094753
31.637695, 5.1178546, 12.104353, -2.9207463
31.68457, 5.1038327, 12.131573, -2.9116733
31.732422, 5.129084, 12.137275, -2.9255207
31.77832, 5.1445704, 12.130754, -2.9279659
31.825195, 5.1633143, 12.150313, -2.9116666
31.870117, 5.1705494, 12.172019, -2.9414115
31.917969, 5.1804566, 12.19431, -2.9282017
31.964844, 5.197607, 12.202477, -2.9306517
32.010742, 5.194354, 12.20817, -2.9355311
32.057617, 5.1951685, 12.223645, -2.915983
32.104492, 5.2139163, 12.226906, -2.901311
32.15039, 5.229417, 12.242406, -2.9037583
32.197266, 5.2302303, 12.257863, -2.9224696
32.24414, 5.213935, 12.266826, -2.9053593
32.291016, 5.227792, 12.265196, -2.9094348
32.336914, 5.2147565, 12.273343, -2.9102495
32.382813, 5.22763, 12.2789755, -2.9126632
32.430664, 5.2185545, 12.288876, -2.8994627
32.476563, 5.1884155, 12.299465, -2.9010918
32.523438, 5.209606, 12.294575, -2.8929415
32.569336, 5.207162, 12.3173895, -2.9084227
32.61621, 5.2201996, 12.309241, -2.919016
32.66211, 5.221007, 12.318931, -2.9359727
32.708984, 5.2316957, 12.337019, -2.9236395
32.756836, 5.230066, 12.325611, -2.917121
32.802734, 5.238221, 12.328058, -2.933432
32.848633, 5.254503, 12.343526, -2.9236631
32.89453, 5.2609344, 12.353977, -2.926075
32.942383, 5.262586, 12.376273, -2.9161658
32.989258, 5.271531, 12.405548, -2.9120998
33.035156, 5.2739806, 12.414529, -2.9186313
33.083008, 5.271537, 12.421861, -2.9267778
33.12793, 5.2900395, 12.436341, -2.9211466
33.174805, 5.294167, 12.461106, -2.9178445
33.220703, 5.3054423, 12.486073, -2.9234822
33.268555, 5.3037944, 12.499256, -2.9127707
33.31543, 5.315203, 12.498442, -2.9078813
33.36133, 5.326591, 12.518777, -2.9184556
33.407227, 5.3192773, 12.514713, -2.8948894
33.45508, 5.329102, 12.522901, -2.889977
33.500977, 5.316071, 12.5171995, -2.895678
33.54785, 5.3299236, 12.518014, -2.8720467
33.594727, 5.327479, 12.513939, -2.8736765
33.640625, 5.33794, 12.521181, -2.8793097
33.6875, 5.344527, 12.533531, -2.880133
33.7334, 5.3420825, 12.527013, -2.863838
33.78125, 5.333931, 12.553097, -2.84509
33.82715, 5.331481, 12.556363, -2.83774
33.873047, 5.3428273, 12.547448, -2.8474653
33.91992, 5.3264556, 12.553179, -2.8351862
33.966797, 5.327271, 12.56378, -2.8417096
34.01367, 5.337857, 12.583323, -2.8408954
34.05957, 5.3346086, 12.606059, -2.8376472
34.106445, 5.331337, 12.588884, -2.8482792
34.152344, 5.34098, 12.590491, -2.838636
34.19922, 5.350894, 12.594622, -2.8427668
34.246094, 5.336214, 12.6133795, -2.838689
34.29297, 5.3354, 12.624773, -2.8354337
34.338867, 5.361483, 12.629663, -2.855811
34.384766, 5.374339, 12.643323, -2.8445623
34.43164, 5.3958473, 12.675586, -2.8338082
34.479492, 5.408034, 12.68046, -2.8419325
34.52539, 5.4031377, 12.679644, -2.8549883
34.57129, 5.400694, 12.711413, -2.8623197
34.61914, 5.3941755, 12.72119, -2.8786154
34.66504, 5.402331, 12.715482, -2.8712757
34.711914, 5.39908, 12.727673, -2.8696501
34.757813, 5.392564, 12.752922, -2.8843112
34.805664, 5.3974657, 12.765993, -2.885945
34.851563, 5.3918123, 12.779723, -2.8770611
34.89746, 5.3999195, 12.799992, -2.874629
34.945313, 5.4106565, 12.818988, -2.863066
34.990234, 5.409854, 12.847885, -2.8558416
35.03711, 5.410669, 12.88049, -2.8631778
35.083008, 5.4147587, 12.887853, -2.869722
35.13086, 5.421234, 12.8959465, -2.8907666
35.176758, 5.4245195, 12.914016, -2.9071932
35.223633, 5.423705, 12.92542, -2.9039347
35.270508, 5.425351, 12.943528, -2.905581
35.317383, 5.415584, 12.931319, -2.894186
35.36328, 5.4261794, 12.943544, -2.9039662
35.410156, 5.445742, 12.959031, -2.9218986
35.456055, 5.453888, 12.974508, -2.9235277
35.503906, 5.4628506, 13.011988, -2.9373786
35.549805, 5.4824104, 13.031548, -2.9194489
35.595703, 5.4889274, 13.042953, -2.9210782
35.64258, 5.505823, 13.043757, -2.9283192
35.689453, 5.5009418, 13.05352, -2.9169297
35.73535, 5.518252, 13.0667095, -2.9144568
35.782227, 5.514178, 13.057746, -2.913642
35.8291, 5.5346103, 13.043852, -2.9079208
35.875977, 5.5419493, 13.065868, -2.9022129
35.921875, 5.54521, 13.066684, -2.8956919
35.969727, 5.5435824, 13.094353, -2.9087126
36.015625, 5.5321994, 13.106549, -2.9103389
36.061523, 5.5289316, 13.097564, -2.9013531
36.1084, 5.533003, 13.111406, -2.9111245
36.155273, 5.5387077, 13.1374855, -2.9176443
36.20215, 5.5427737, 13.163509, -2.9086986
36.248047, 5.546846, 13.17654, -2.9249876
36.293945, 5.563001, 13.190272, -2.9354885
36.341797, 5.5770035, 13.201803, -2.9313703
36.387695, 5.575395, 13.212258, -2.9522798
36.43457, 5.5803514, 13.230432, -2.944019
36.481445, 5.584415, 13.255627, -2.9253259
36.527344, 5.5893035, 13.271108, -2.9367328
36.57422, 5.5827866, 13.308579, -2.950581
36.620117, 5.5844193, 13.336338, -2.9513974
36.66797, 5.5738263, 13.344486, -2.9693239
36.713867, 5.57953, 13.351005, -2.9652498
36.759766, 5.5909414, 13.368122, -2.9693255
36.80664, 5.5852385, 13.388491, -2.9782875
36.853516, 5.598268, 13.380347, -2.9693296
36.899414, 5.6071434, 13.4102, -2.9725568
36.94629, 5.599733, 13.413494, -2.9618528
36.993164, 5.603805, 13.426526, -2.953708
37.04004, 5.60299, 13.435491, -2.962672
37.085938, 5.622545, 13.437935, -2.9528947
37.132813, 5.6168585, 13.428999, -2.9561439
37.179688, 5.605407, 13.441268, -2.9700487
37.226563, 5.6135507, 13.4551115, -2.9610908
37.27246, 5.603776, 13.459185, -2.9716802
37.31836, 5.59316, 13.464901, -2.9602475
37.36621, 5.61755, 13.472218, -2.9578085
37.41211, 5.6297565, 13.469776, -2.9464154
37.458984, 5.6550493, 13.504045, -2.9439678
37.50586, 5.656676, 13.510551, -2.9309545
37.551758, 5.667267, 13.533363, -2.921178
37.598633, 5.6623783, 13.5317335, -2.9146597
37.64453, 5.6865616, 13.566396, -2.8953133
37.692383, 5.6948104, 13.59774, -2.8961382
37.73828, 5.714361, 13.614847, -2.8969529
37.78418, 5.7395167, 13.642437, -2.89533
37.83203, 5.735422, 13.676012, -2.8715816
37.87793, 5.7346063, 13.709461, -2.855265
37.924805, 5.7671757, 13.737145, -2.8715496
37.970703, 5.787539, 13.723298, -2.8707352
38.01758, 5.7948713, 13.74448, -2.8764381
38.064453, 5.8038397, 13.765678, -2.8699155
38.11035, 5.800583, 13.767306, -2.8658447
38.15625, 5.819873, 13.780971, -2.8762937
38.2041, 5.836391, 13.766931, -2.8688607
38.25, 5.829873, 13.786485, -2.8574543
38.296875, 5.844541, 13.775076, -2.8427863
38.34375, 5.8339252, 13.79794, -2.8599346
38.38965, 5.8226824, 13.800349, -2.8800116
38.436523, 5.835052, 13.814368, -2.8626943
38.48242, 5.848877, 13.824127, -2.8675737
38.530273, 5.852952, 13.829017, -2.8781686
38.57617, 5.859469, 13.840421, -2.852101
38.623047, 5.870898, 13.851033, -2.8480194
38.668945, 5.8986177, 13.871415, -2.872478
38.71582, 5.9059505, 13.873859, -2.8920314
38.76172, 5.9099874, 13.877896, -2.889609
38.808594, 5.91492, 13.873786, -2.8805661
38.856445, 5.9304004, 13.911265, -2.8691595
38.902344, 5.944896, 13.933815, -2.8594954
38.948242, 5.9646854, 13.940412, -2.845478
38.995117, 5.973628, 13.972931, -2.8316574
39.041992, 5.9882936, 13.997374, -2.820251
39.088867, 6.0087094, 14.01534, -2.8235176
39.134766, 6.017679, 14.013709, -2.825964
39.180664, 6.026633, 14.020221, -2.8137546
39.228516, 6.035596, 14.059333, -2.8276067
39.274414, 6.0469947, 14.07236, -2.8512182
39.32129, 6.0494413, 14.100905, -2.843878
39.368164, 6.067396, 14.108251, -2.8406136
39.414063, 6.0907674, 14.1251745, -2.8212717
39.45996, 6.0834603, 14.13167, -2.8277667
39.506836, 6.0785084, 14.15973, -2.840146
39.554688, 6.082583, 14.154026, -2.8588889
39.600586, 6.094003, 14.181761, -2.8580732
39.646484, 6.091594, 14.199427, -2.844422
39.69336, 6.0982, 14.201903, -2.8328624
39.740234, 6.103903, 14.194571, -2.8353066
39.78711, 6.116966, 14.209267, -2.8328574
39.833008, 6.121845, 14.219838, -2.8352969
39.88086, 6.1357102, 14.217391, -2.863028
39.926758, 6.134896, 14.227977, -2.865471
39.972656, 6.143042, 14.23368, -2.8613977
40.018555, 6.1510944, 14.271525, -2.866229
40.066406, 6.1470304, 14.278028, -2.8572884
40.112305, 6.144558, 14.268137, -2.8416286
40.15918, 6.140484, 14.289322, -2.8220735
40.20508, 6.1518545, 14.325058, -2.8399413
40.25293, 6.1567707, 14.339807, -2.857967
40.29883, 6.155956, 14.358554, -2.8408499
40.345703, 6.1665483, 14.378923, -2.8229244
40.39258, 6.179454, 14.407154, -2.8350232
40.438477, 6.1704035, 14.418673, -2.8498325
40.48535, 6.1834507, 14.441505, -2.8490171
40.53125, 6.1696057, 14.45535, -2.853089
40.5791, 6.1736803, 14.448015, -2.8481996
40.624023, 6.185527, 14.459862, -2.84662
40.67285, 6.189034, 14.464246, -2.8685389
40.71875, 6.1882443, 14.465825, -2.8630106
40.76465, 6.1826468, 14.481819, -2.8638103
40.810547, 6.193219, 14.505404, -2.8564909
40.856445, 6.215579, 14.49662, -2.8293397
40.904297, 6.2214375, 14.52926, -2.8209708
40.950195, 6.228581, 14.543547, -2.8416073
40.999023, 6.2389, 14.573645, -2.8493469
41.043945, 6.2436953, 14.58883, -2.8517444
41.09082, 6.246116, 14.612232, -2.865463
41.135742, 6.2618904, 14.62564, -2.8552098
41.180664, 6.2801414, 14.656588, -2.8639386
41.225586, 6.284081, 14.667618, -2.852908
41.273438, 6.288178, 14.679909, -2.8602824
41.319336, 6.283343, 14.708919, -2.8562534
41.364258, 6.2745852, 14.716084, -2.834758
41.41211, 6.2720895, 14.731058, -2.8389177
41.45996, 6.2695894, 14.736892, -2.825584
41.50586, 6.283257, 14.756991, -2.8312118
41.551758, 6.286478, 14.785981, -2.8328223
41.598633, 6.2982106, 14.79939, -2.8227658
41.645508, 6.3102055, 14.805787, -2.8395584
41.692383, 6.307715, 14.82239, -2.8387282
41.739258, 6.3142223, 14.820763, -2.86313
41.785156, 6.3221464, 14.821555, -2.8734314
41.831055, 6.3254056, 14.855775, -2.8889117
41.875977, 6.3364463, 14.882588, -2.904684
41.9209, 6.338036, 14.89928, -2.9118376
41.966797, 6.345303, 14.938036, -2.9207194
42.01367, 6.3638153, 14.934816, -2.9279633
42.05957, 6.350029, 14.925085, -2.93364
42.10547, 6.3556137, 14.948222, -2.9312465
42.152344, 6.3564334, 14.962158, -2.91895
42.19922, 6.373551, 14.968679, -2.9091687
42.24707, 6.386085, 14.975365, -2.9166894
42.291992, 6.384499, 15.011044, -2.9151037
42.339844, 6.4017987, 15.039053, -2.8961563
42.38672, 6.4042845, 15.04071, -2.8953278
42.432617, 6.409962, 15.037466, -2.9042497
42.47754, 6.409173, 15.047726, -2.8979359
42.524414, 6.415683, 15.059117, -2.89224
42.57129, 6.423016, 15.090895, -2.900388
42.617188, 6.4311714, 15.098234, -2.889786
42.663086, 6.4368544, 15.120967, -2.9108949
42.710938, 6.433556, 15.12509, -2.9240875
42.757813, 6.443334, 15.138942, -2.9306061
42.80371, 6.44415, 15.14873, -2.9126596
42.851563, 6.4474053, 15.16745, -2.9256818
42.89746, 6.4327445, 15.190256, -2.9346414
42.94336, 6.4196863, 15.181278, -2.92648
42.990234, 6.426998, 15.211338, -2.920793
43.03711, 6.45068, 15.22767, -2.9256926
43.083984, 6.452308, 15.242327, -2.9330208
43.128906, 6.446685, 15.241524, -2.9209714
43.17578, 6.4564633, 15.265156, -2.9372692
43.222656, 6.4687204, 15.301928, -2.9258292
43.26953, 6.474424, 15.333704, -2.9396806
43.31543, 6.496422, 15.334518, -2.9461985
43.36328, 6.4873514, 15.336167, -2.9330053
43.40918, 6.5146627, 15.34661, -2.9386282
43.456055, 6.5031047, 15.354866, -2.9196403
43.501953, 6.516962, 15.374429, -2.9074132
43.549805, 6.5185924, 15.354866, -2.9090436
43.595703, 6.516963, 15.364641, -2.9147456
43.6416, 6.512889, 15.394791, -2.918005
43.688477, 6.5185924, 15.403753, -2.9269679
43.73535, 6.5226674, 15.420869, -2.9391935
43.782227, 6.5275545, 15.435531, -2.9497826
43.828125, 6.534079, 15.439609, -2.9571226
43.874023, 6.5454755, 15.457517, -2.9628208
43.9209, 6.5390573, 15.455913, -2.96603
43.967773, 6.545663, 15.472427, -2.953644
44.01465, 6.5620036, 15.492853, -2.9438396
44.060547, 6.5748315, 15.513699, -2.9398308
44.10742, 6.5607643, 15.540177, -2.9265912
44.15332, 6.5832534, 15.56106, -2.9185593
44.200195, 6.589869, 15.556926, -2.887963
44.248047, 6.595569, 15.553669, -2.8798203
44.293945, 6.5980153, 15.578945, -2.887974
44.34082, 6.586615, 15.59686, -2.8977456
44.387695, 6.5768356, 15.609084, -2.90508
44.433594, 6.588896, 15.602652, -2.8898036
44.48047, 6.602929, 15.622463, -2.9046626
44.526367, 6.5939593, 15.617571, -2.8956928
44.57422, 6.6021066, 15.642013, -2.9046547
44.620117, 6.600478, 15.654226, -2.895698
44.666016, 6.6093025, 15.680699, -2.9077313
44.71289, 6.6192327, 15.681527, -2.9267642
44.759766, 6.6314573, 15.703532, -2.9365442
44.80664, 6.6412344, 15.716568, -2.9373589
44.85254, 6.649387, 15.72309, -2.930837
44.899414, 6.6575265, 15.744253, -2.924325
44.945313, 6.658333, 15.7716675, -2.9122305
44.992188, 6.6558905, 15.797719, -2.929327
45.038086, 6.6623816, 15.800153, -2.9268928
45.085938, 6.6533, 15.807584, -2.944231
45.131836, 6.6475863, 15.833703, -2.9597392
45.17871, 6.6492114, 15.840204, -2.9629898
45.22461, 6.662282, 15.865528, -2.960539
45.27246, 6.6647286, 15.872052, -2.9523835
45.31836, 6.672061, 15.896494, -2.9572718
45.364258, 6.6842957, 15.915254, -2.9580874
45.411133, 6.700328, 15.922468, -2.9476666
45.458008, 6.7094274, 15.938186, -2.9377398
45.504883, 6.719193, 15.944696, -2.9450638
45.55078, 6.733061, 15.954486, -2.9320116
45.597656, 6.74448, 15.964273, -2.914883
45.64453, 6.753443, 15.991162, -2.8961425
45.69043, 6.746113, 15.996863, -2.9116168
45.73828, 6.751815, 15.991976, -2.8806636
45.78418, 6.7420335, 16.015615, -2.88963
45.83008, 6.751808, 16.022133, -2.9173255
45.876953, 6.7526226, 16.022947, -2.8994102
45.924805, 6.778129, 16.03529, -2.8837771
45.970703, 6.7757044, 16.04418, -2.8845854
46.0166, 6.7708216, 16.07429, -2.8569174
46.0625, 6.7895617, 16.082438, -2.8675098
46.11035, 6.7960877, 16.094673, -2.8813775
46.15625, 6.8081083, 16.101084, -2.8869872
46.203125, 6.8105903, 16.124247, -2.8936052
46.25, 6.8162994, 16.14953, -2.890343
46.2959, 6.826072, 16.143015, -2.873241
46.342773, 6.857866, 16.168287, -2.8781323
46.38867, 6.867639, 16.166658, -2.8797612
46.436523, 6.883885, 16.17397, -2.862703
46.48242, 6.896138, 16.182138, -2.8610692
46.52832, 6.894527, 16.178915, -2.8554296
46.575195, 6.890402, 16.195415, -2.8727543
46.62207, 6.8960986, 16.184023, -2.883334
46.66797, 6.8993077, 16.193651, -2.8953683
46.714844, 6.894343, 16.215166, -2.8970234
46.762695, 6.9098263, 16.223316, -2.9206562
46.808594, 6.902493, 16.231464, -2.9182117
46.854492, 6.900862, 16.259186, -2.9198425
46.901367, 6.9204063, 16.279545, -2.899484
46.948242, 6.9293537, 16.295813, -2.8986704
46.99414, 6.937502, 16.304775, -2.9174109
47.041016, 6.932606, 16.33415, -2.9304664
47.086914, 6.937495, 16.346373, -2.9345407
47.134766, 6.9358654, 16.3643, -2.9378002
47.180664, 6.9495425, 16.390045, -2.945041
47.22754, 6.9544926, 16.38592, -2.9252412
47.274414, 6.962623, 16.389984, -2.9154847
47.320313, 6.9789686, 16.407965, -2.9269264
47.367188, 7.0001493, 16.413668, -2.935073
47.41211, 7.0137806, 16.416876, -2.944695
47.45996, 7.0425434, 16.442352, -2.9512694
47.506836, 7.0556784, 16.441532, -2.9373133
47.552734, 7.0760245, 16.45781, -2.9381273
47.59961, 7.0678663, 16.4676, -2.9462852
47.646484, 7.0654225, 16.461082, -2.953617
47.69336, 7.081712, 16.49366, -2.938957
47.739258, 7.090674, 16.532768, -2.9405866
47.786133, 7.098824, 16.562923, -2.9348817
47.833008, 7.086606, 16.570253, -2.9389544
47.878906, 7.0890527, 16.592272, -2.9446628
47.924805, 7.0954747, 16.613945, -2.93503
47.972656, 7.1136336, 16.629627, -2.947411
48.018555, 7.1217904, 16.645124, -2.9490423
48.06543, 7.1397214, 16.669577, -2.942522
48.11133, 7.143795, 16.664688, -2.9539282
48.158203, 7.127753, 16.681532, -2.9563346
48.2041, 7.133461, 16.702734, -2.9612274
48.250977, 7.128508, 16.701082, -2.9579253
48.29883, 7.126064, 16.703527, -2.9440737
48.344727, 7.1268787, 16.735313, -2.9432588
48.3916, 7.141554, 16.748358, -2.9391823
48.4375, 7.1203475, 16.765486, -2.9302104
48.484375, 7.128497, 16.776896, -2.9212456
48.53125, 7.1374536, 16.788294, -2.9399724
48.57715, 7.1398983, 16.808668, -2.9220433
48.625, 7.154575, 16.814375, -2.9106283
48.66992, 7.1401496, 16.819183, -2.9002101
48.716797, 7.1384945, 16.815874, -2.8952448
48.76367, 7.1441975, 16.812614, -2.8813946
48.810547, 7.1547894, 16.83054, -2.8830242
48.85742, 7.16539, 16.836248, -2.8813934
48.90332, 7.17435, 16.831362, -2.8797643
48.94922, 7.193862, 16.857378, -2.8708212
48.99707, 7.1905985, 16.885931, -2.8797953
49.04297, 7.2134295, 16.920177, -2.8569643
49.089844, 7.2256174, 16.91774, -2.8748403
49.13672, 7.234607, 16.934902, -2.880561
49.182617, 7.2402363, 16.963852, -2.8886025
49.229492, 7.2443624, 16.970453, -2.8729234
49.27539, 7.2411003, 16.976162, -2.8827095
49.323242, 7.243545, 16.988386, -2.9030838
49.36914, 7.2362123, 17.029123, -2.8998249
49.41504, 7.2426286, 17.037144, -2.902231
49.461914, 7.256695, 17.06693, -2.909678
49.50879, 7.272178, 17.106047, -2.9047885
49.555664, 7.2754345, 17.123142, -2.8868783
49.601563, 7.3031554, 17.155756, -2.8779097
49.649414, 7.306412, 17.182627, -2.900709
49.695313, 7.31701, 17.181812, -2.9104912
49.74121, 7.323532, 17.207901, -2.9308732
49.788086, 7.3349323, 17.223373, -2.9268017
49.83496, 7.3455186, 17.242918, -2.9219158
49.881836, 7.357749, 17.253517, -2.9153929
49.926758, 7.3553395, 17.260746, -2.9065588
49.973633, 7.358638, 17.272291, -2.9007866
50.020508, 7.369081, 17.268274, -2.9184597
50.066406, 7.3674517, 17.284567, -2.9119425
50.114258, 7.3748984, 17.28374, -2.9152522
50.15918, 7.3805003, 17.305347, -2.9024475
50.20703, 7.364077, 17.311916, -2.880276
50.25293, 7.3730392, 17.31273, -2.8819053
50.299805, 7.3919826, 17.32426, -2.8942597
50.347656, 7.4017587, 17.342184, -2.90648
50.393555, 7.4058347, 17.343815, -2.8893616
50.439453, 7.424321, 17.361498, -2.8829315
50.487305, 7.4094763, 17.392012, -2.881282
50.533203, 7.4127355, 17.409937, -2.864171
50.58008, 7.4062147, 17.427053, -2.856835
50.625977, 7.419187, 17.441647, -2.8511596
50.67285, 7.418373, 17.466873, -2.864993
50.71875, 7.4256225, 17.474123, -2.8875468
50.765625, 7.4412236, 17.503683, -2.8809779
50.811523, 7.43552, 17.517534, -2.8891253
50.859375, 7.433891, 17.542791, -2.8858664
50.905273, 7.4420395, 17.561533, -2.9037938
50.95215, 7.451932, 17.566479, -2.9070914
50.998047, 7.4576235, 17.559975, -2.912783
51.0459, 7.46007, 17.593414, -2.8915768
51.091797, 7.464961, 17.599936, -2.8891313
51.137695, 7.469849, 17.603193, -2.8809848
51.185547, 7.491782, 17.606443, -2.8907328
51.231445, 7.4901476, 17.632599, -2.886646
51.27832, 7.486889, 17.653782, -2.881758
51.32422, 7.4901514, 17.67091, -2.8809423
51.371094, 7.490966, 17.68231, -2.8980422
51.416992, 7.4925714, 17.68552, -2.8996475
51.463867, 7.503985, 17.705902, -2.9118762
51.51172, 7.4998503, 17.712517, -2.9052608
51.557617, 7.490071, 17.718222, -2.9272642
51.604492, 7.481922, 17.723927, -2.9508948
51.65039, 7.4876204, 17.723112, -2.9557788
51.697266, 7.484399, 17.744053, -2.9638329
51.74414, 7.5074997, 17.767979, -2.9729083
51.79004, 7.5156503, 17.771238, -2.99573
51.836914, 7.522973, 17.803785, -3.0095623
51.88379, 7.5311203, 17.829857, -3.004674
51.929688, 7.530315, 17.835495, -2.9966197
51.976563, 7.541836, 17.863474, -2.9982655
52.023438, 7.531224, 17.880617, -2.9892862
52.070313, 7.549972, 17.878172, -3.0104802
52.11621, 7.563006, 17.876543, -3.021885
52.16211, 7.568706, 17.8855, -3.011299
52.20996, 7.580937, 17.92627, -2.9998834
52.25586, 7.5776777, 17.928715, -2.9966245
52.302734, 7.576049, 17.927086, -2.9835925
52.348633, 7.560565, 17.920567, -2.9697385
52.395508, 7.550787, 17.9279, -2.9640346
52.441406, 7.5652804, 17.94159, -2.9849696
52.48828, 7.561983, 17.950657, -2.994862
52.536133, 7.5595365, 17.972677, -2.9875221
52.58203, 7.5725675, 17.983265, -2.9826355
52.62793, 7.5888724, 17.997124, -2.976929
52.67383, 7.5832543, 18.005953, -2.9881654
52.72168, 7.593178, 18.041512, -2.9914732
52.768555, 7.6110873, 18.066748, -2.9808903
52.814453, 7.6216826, 18.063488, -2.9988205
